Data supplied by UK-AIR on 9/6/2008
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Cardiff Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM10 particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"Sulphur dioxide",status,unit,"1,3-butadiene",status,unit,"benzene",status,unit,"ethylbenzene",status,unit,"toluene",status,unit,"m+p-xylene",status,unit,"o-xylene",status,unit
04-01-2006,11:00,0.2,R,mgm-3,17,R,ugm-3 (GRAV EQ),11,R,ugm-3,44,R,ugm-3,61,R,ugm-3,32,R,ugm-3,3,R,ugm-3,0.07,R,ugm-3,0.78,R,ugm-3,0.35,R,ugm-3,2.91,R,ugm-3,1.46,R,ugm-3,0.66,R,ugm-3
04-01-2006,12:00,0.2,R,mgm-3,20,R,ugm-3 (GRAV EQ),10,R,ugm-3,44,R,ugm-3,59,R,ugm-3,36,R,ugm-3,3,R,ugm-3,0.07,R,ugm-3,0.75,R,ugm-3,0.35,R,ugm-3,3.33,R,ugm-3,1.32,R,ugm-3,0.66,R,ugm-3
04-01-2006,13:00,0.2,R,mgm-3,21,R,ugm-3 (GRAV EQ),8,R,ugm-3,44,R,ugm-3,55,R,ugm-3,34,R,ugm-3,3,R,ugm-3,0.11,R,ugm-3,0.91,R,ugm-3,0.44,R,ugm-3,3.18,R,ugm-3,1.63,R,ugm-3,0.75,R,ugm-3
04-01-2006,14:00,0.2,R,mgm-3,25,R,ugm-3 (GRAV EQ),6,R,ugm-3,42,R,ugm-3,52,R,ugm-3,42,R,ugm-3,5,R,ugm-3,0.14,R,ugm-3,0.94,R,ugm-3,0.44,R,ugm-3,3.14,R,ugm-3,1.76,R,ugm-3,0.88,R,ugm-3
04-01-2006,15:00,0.2,R,mgm-3,22,R,ugm-3 (GRAV EQ),5,R,ugm-3,36,R,ugm-3,44,R,ugm-3,42,R,ugm-3,5,R,ugm-3,0.07,R,ugm-3,0.88,R,ugm-3,0.40,R,ugm-3,3.18,R,ugm-3,1.68,R,ugm-3,1.98,R,ugm-3
04-01-2006,16:00,0.2,R,mgm-3,26,R,ugm-3 (GRAV EQ),6,R,ugm-3,44,R,ugm-3,53,R,ugm-3,36,R,ugm-3,3,R,ugm-3,0.09,R,ugm-3,0.94,R,ugm-3,0.49,R,ugm-3,3.68,R,ugm-3,1.76,R,ugm-3,3.04,R,ugm-3
04-01-2006,17:00,0.3,R,mgm-3,30,R,ugm-3 (GRAV EQ),10,R,ugm-3,59,R,ugm-3,74,R,ugm-3,18,R,ugm-3,3,R,ugm-3,0.07,R,ugm-3,1.24,R,ugm-3,0.71,R,ugm-3,5.13,R,ugm-3,2.51,R,ugm-3,4.06,R,ugm-3
04-01-2006,18:00,0.3,R,mgm-3,33,R,ugm-3 (GRAV EQ),13,R,ugm-3,61,R,ugm-3,80,R,ugm-3,12,R,ugm-3,3,R,ugm-3,0.14,R,ugm-3,1.63,R,ugm-3,1.01,R,ugm-3,5.40,R,ugm-3,3.79,R,ugm-3,2.69,R,ugm-3
04-01-2006,19:00,0.3,R,mgm-3,27,R,ugm-3 (GRAV EQ),10,R,ugm-3,59,R,ugm-3,74,R,ugm-3,10,R,ugm-3,3,R,ugm-3,0.14,R,ugm-3,1.43,R,ugm-3,0.84,R,ugm-3,4.10,R,ugm-3,3.04,R,ugm-3,1.59,R,ugm-3
04-01-2006,20:00,0.3,R,mgm-3,22,R,ugm-3 (GRAV EQ),5,R,ugm-3,44,R,ugm-3,52,R,ugm-3,12,R,ugm-3,5,R,ugm-3,0.07,R,ugm-3,1.20,R,ugm-3,0.53,R,ugm-3,2.80,R,ugm-3,1.81,R,ugm-3,0.93,R,ugm-3
04-01-2006,21:00,0.3,R,mgm-3,21,R,ugm-3 (GRAV EQ),6,R,ugm-3,46,R,ugm-3,55,R,ugm-3,8,R,ugm-3,5,R,ugm-3,0.11,R,ugm-3,1.30,R,ugm-3,0.53,R,ugm-3,2.87,R,ugm-3,1.72,R,ugm-3,0.84,R,ugm-3
04-01-2006,22:00,0.3,R,mgm-3,16,R,ugm-3 (GRAV EQ),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,8,R,ugm-3,5,R,ugm-3,0.16,R,ugm-3,1.30,R,ugm-3,0.44,R,ugm-3,2.60,R,ugm-3,1.50,R,ugm-3,0.75,R,ugm-3
04-01-2006,23:00,0.3,R,mgm-3,26,R,ugm-3 (GRAV EQ),6,R,ugm-3,55,R,ugm-3,65,R,ugm-3,6,R,ugm-3,8,R,ugm-3,0.16,R,ugm-3,1.56,R,ugm-3,0.49,R,ugm-3,2.95,R,ugm-3,1.59,R,ugm-3,0.75,R,ugm-3
04-01-2006,24:00,0.3,R,mgm-3,23,R,ugm-3 (GRAV EQ),9,R,ugm-3,52,R,ugm-3,65,R,ugm-3,4,R,ugm-3,5,R,ugm-3,0.16,R,ugm-3,1.59,R,ugm-3,0.62,R,ugm-3,3.29,R,ugm-3,2.03,R,ugm-3,0.84,R,ugm-3
05-01-2006,01:00,0.3,R,mgm-3,23,R,ugm-3 (GRAV EQ),11,R,ugm-3,52,R,ugm-3,69,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.25,R,ugm-3,1.66,R,ugm-3,0.57,R,ugm-3,3.56,R,ugm-3,1.85,R,ugm-3,0.84,R,ugm-3
05-01-2006,02:00,0.3,R,mgm-3,26,R,ugm-3 (GRAV EQ),,,,,,,,,,2,R,ugm-3,3,R,ugm-3,0.34,R,ugm-3,1.72,R,ugm-3,0.71,R,ugm-3,3.49,R,ugm-3,2.38,R,ugm-3,0.97,R,ugm-3
05-01-2006,03:00,0.3,R,mgm-3,25,R,ugm-3 (GRAV EQ),15,R,ugm-3,59,R,ugm-3,82,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.36,R,ugm-3,1.72,R,ugm-3,0.66,R,ugm-3,3.45,R,ugm-3,2.21,R,ugm-3,0.93,R,ugm-3
05-01-2006,04:00,0.2,R,mgm-3,18,R,ugm-3 (GRAV EQ),10,R,ugm-3,55,R,ugm-3,71,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.32,R,ugm-3,1.59,R,ugm-3,0.57,R,ugm-3,3.10,R,ugm-3,1.81,R,ugm-3,0.79,R,ugm-3
05-01-2006,05:00,0.2,R,mgm-3,18,R,ugm-3 (GRAV EQ),11,R,ugm-3,52,R,ugm-3,69,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.34,R,ugm-3,1.53,R,ugm-3,0.49,R,ugm-3,2.80,R,ugm-3,1.46,R,ugm-3,0.66,R,ugm-3
05-01-2006,06:00,0.2,R,mgm-3,18,R,ugm-3 (GRAV EQ),13,R,ugm-3,48,R,ugm-3,67,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,1.53,R,ugm-3,0.49,R,ugm-3,2.83,R,ugm-3,1.46,R,ugm-3,0.66,R,ugm-3
05-01-2006,07:00,0.2,R,mgm-3,17,R,ugm-3 (GRAV EQ),11,R,ugm-3,46,R,ugm-3,63,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.45,R,ugm-3,1.53,R,ugm-3,0.44,R,ugm-3,2.87,R,ugm-3,1.41,R,ugm-3,0.66,R,ugm-3
05-01-2006,08:00,0.2,R,mgm-3,20,R,ugm-3 (GRAV EQ),28,R,ugm-3,50,R,ugm-3,92,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.43,R,ugm-3,1.63,R,ugm-3,0.49,R,ugm-3,2.99,R,ugm-3,1.41,R,ugm-3,0.71,R,ugm-3
05-01-2006,09:00,0.3,R,mgm-3,25,R,ugm-3 (GRAV EQ),34,R,ugm-3,50,R,ugm-3,101,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.47,R,ugm-3,1.85,R,ugm-3,0.62,R,ugm-3,3.94,R,ugm-3,1.90,R,ugm-3,0.88,R,ugm-3
05-01-2006,10:00,0.3,R,mgm-3,27,R,ugm-3 (GRAV EQ),41,R,ugm-3,50,R,ugm-3,113,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.50,R,ugm-3,1.89,R,ugm-3,0.66,R,ugm-3,4.56,R,ugm-3,2.12,R,ugm-3,0.97,R,ugm-3
05-01-2006,11:00,0.3,R,mgm-3,23,R,ugm-3 (GRAV EQ),33,R,ugm-3,44,R,ugm-3,94,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,1.69,R,ugm-3,0.57,R,ugm-3,3.72,R,ugm-3,1.98,R,ugm-3,1.10,R,ugm-3
05-01-2006,12:00,0.3,R,mgm-3,25,R,ugm-3 (GRAV EQ),23,R,ugm-3,40,R,ugm-3,74,R,ugm-3,12,R,ugm-3,3,R,ugm-3,0.36,R,ugm-3,1.66,R,ugm-3,0.53,R,ugm-3,3.10,R,ugm-3,1.76,R,ugm-3,1.10,R,ugm-3
05-01-2006,13:00,0.3,R,mgm-3,30,R,ugm-3 (GRAV EQ),20,R,ugm-3,38,R,ugm-3,69,R,ugm-3,12,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,1.66,R,ugm-3,0.49,R,ugm-3,3.03,R,ugm-3,1.59,R,ugm-3,0.84,R,ugm-3
05-01-2006,14:00,,,,,,,16,R,ugm-3,38,R,ugm-3,63,R,ugm-3,14,R,ugm-3,0,R,ugm-3,,,,,,,,,,,,,,,,,,
05-01-2006,15:00,0.2,R,mgm-3,31,R,ugm-3 (GRAV EQ),,,,,,,,,,16,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
05-01-2006,16:00,0.2,R,mgm-3,30,R,ugm-3 (GRAV EQ),10,R,ugm-3,42,R,ugm-3,57,R,ugm-3,18,R,ugm-3,3,R,ugm-3,,,,,,,,,,,,,,,,,,
05-01-2006,17:00,0.2,R,mgm-3,25,R,ugm-3 (GRAV EQ),8,R,ugm-3,38,R,ugm-3,50,R,ugm-3,20,R,ugm-3,3,R,ugm-3,0.45,R,ugm-3,1.76,R,ugm-3,0.93,R,ugm-3,3.22,R,ugm-3,2.38,R,ugm-3,1.32,R,ugm-3
05-01-2006,18:00,0.3,R,mgm-3,34,R,ugm-3 (GRAV EQ),11,R,ugm-3,48,R,ugm-3,65,R,ugm-3,18,R,ugm-3,3,R,ugm-3,0.43,R,ugm-3,1.66,R,ugm-3,0.71,R,ugm-3,2.99,R,ugm-3,2.12,R,ugm-3,1.10,R,ugm-3
05-01-2006,19:00,0.2,R,mgm-3,26,R,ugm-3 (GRAV EQ),9,R,ugm-3,44,R,ugm-3,57,R,ugm-3,16,R,ugm-3,3,R,ugm-3,0.41,R,ugm-3,1.50,R,ugm-3,0.57,R,ugm-3,3.03,R,ugm-3,1.90,R,ugm-3,0.93,R,ugm-3
05-01-2006,20:00,0.3,R,mgm-3,23,R,ugm-3 (GRAV EQ),19,R,ugm-3,57,R,ugm-3,86,R,ugm-3,4,R,ugm-3,5,R,ugm-3,0.54,R,ugm-3,1.72,R,ugm-3,0.84,R,ugm-3,3.87,R,ugm-3,2.78,R,ugm-3,1.15,R,ugm-3
05-01-2006,21:00,0.3,R,mgm-3,21,R,ugm-3 (GRAV EQ),19,R,ugm-3,57,R,ugm-3,86,R,ugm-3,4,R,ugm-3,8,R,ugm-3,0.54,R,ugm-3,1.56,R,ugm-3,0.93,R,ugm-3,3.49,R,ugm-3,3.18,R,ugm-3,1.15,R,ugm-3
05-01-2006,22:00,0.3,R,mgm-3,20,R,ugm-3 (GRAV EQ),13,R,ugm-3,50,R,ugm-3,69,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.52,R,ugm-3,1.40,R,ugm-3,0.79,R,ugm-3,2.99,R,ugm-3,2.65,R,ugm-3,0.97,R,ugm-3
05-01-2006,23:00,0.2,R,mgm-3,21,R,ugm-3 (GRAV EQ),10,R,ugm-3,46,R,ugm-3,61,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.47,R,ugm-3,1.43,R,ugm-3,0.71,R,ugm-3,2.99,R,ugm-3,2.29,R,ugm-3,0.88,R,ugm-3
05-01-2006,24:00,0.2,R,mgm-3,18,R,ugm-3 (GRAV EQ),10,R,ugm-3,40,R,ugm-3,55,R,ugm-3,8,R,ugm-3,3,R,ugm-3,0.41,R,ugm-3,1.37,R,ugm-3,0.53,R,ugm-3,2.41,R,ugm-3,1.72,R,ugm-3,0.75,R,ugm-3
06-01-2006,01:00,0.1,R,mgm-3,22,R,ugm-3 (GRAV EQ),14,R,ugm-3,42,R,ugm-3,63,R,ugm-3,4,R,ugm-3,5,R,ugm-3,0.34,R,ugm-3,1.40,R,ugm-3,0.49,R,ugm-3,2.34,R,ugm-3,1.59,R,ugm-3,0.66,R,ugm-3
06-01-2006,02:00,0.1,R,mgm-3,22,R,ugm-3 (GRAV EQ),,,,,,,,,,6,R,ugm-3,5,R,ugm-3,0.23,R,ugm-3,1.43,R,ugm-3,0.44,R,ugm-3,2.14,R,ugm-3,1.46,R,ugm-3,0.57,R,ugm-3
06-01-2006,03:00,0.1,R,mgm-3,20,R,ugm-3 (GRAV EQ),4,R,ugm-3,36,R,ugm-3,42,R,ugm-3,8,R,ugm-3,5,R,ugm-3,0.20,R,ugm-3,1.43,R,ugm-3,0.49,R,ugm-3,2.34,R,ugm-3,1.50,R,ugm-3,0.62,R,ugm-3
06-01-2006,04:00,0.1,R,mgm-3,20,R,ugm-3 (GRAV EQ),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,12,R,ugm-3,3,R,ugm-3,0.25,R,ugm-3,1.37,R,ugm-3,0.40,R,ugm-3,2.03,R,ugm-3,1.19,R,ugm-3,0.53,R,ugm-3
06-01-2006,05:00,0.1,R,mgm-3,21,R,ugm-3 (GRAV EQ),4,R,ugm-3,31,R,ugm-3,36,R,ugm-3,8,R,ugm-3,5,R,ugm-3,0.20,R,ugm-3,1.40,R,ugm-3,0.35,R,ugm-3,1.99,R,ugm-3,1.10,R,ugm-3,0.53,R,ugm-3
06-01-2006,06:00,0.1,R,mgm-3,21,R,ugm-3 (GRAV EQ),6,R,ugm-3,34,R,ugm-3,44,R,ugm-3,4,R,ugm-3,5,R,ugm-3,0.27,R,ugm-3,1.40,R,ugm-3,0.35,R,ugm-3,2.07,R,ugm-3,1.15,R,ugm-3,0.53,R,ugm-3
06-01-2006,07:00,0.1,R,mgm-3,22,R,ugm-3 (GRAV EQ),15,R,ugm-3,36,R,ugm-3,59,R,ugm-3,2,R,ugm-3,5,R,ugm-3,0.32,R,ugm-3,1.50,R,ugm-3,0.35,R,ugm-3,2.34,R,ugm-3,1.15,R,ugm-3,0.53,R,ugm-3
06-01-2006,08:00,0.2,R,mgm-3,26,R,ugm-3 (GRAV EQ),41,R,ugm-3,40,R,ugm-3,103,R,ugm-3,2,R,ugm-3,5,R,ugm-3,0.47,R,ugm-3,1.72,R,ugm-3,0.53,R,ugm-3,3.37,R,ugm-3,1.68,R,ugm-3,0.75,R,ugm-3
06-01-2006,09:00,0.3,R,mgm-3,30,R,ugm-3 (GRAV EQ),45,R,ugm-3,44,R,ugm-3,113,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.61,R,ugm-3,2.18,R,ugm-3,0.88,R,ugm-3,5.32,R,ugm-3,2.95,R,ugm-3,1.23,R,ugm-3
06-01-2006,10:00,0.3,R,mgm-3,38,R,ugm-3 (GRAV EQ),40,R,ugm-3,40,R,ugm-3,101,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.43,R,ugm-3,2.47,R,ugm-3,1.41,R,ugm-3,8.50,R,ugm-3,4.85,R,ugm-3,1.90,R,ugm-3
06-01-2006,11:00,0.2,R,mgm-3,36,R,ugm-3 (GRAV EQ),35,R,ugm-3,36,R,ugm-3,90,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.00,R,ugm-3,2.41,R,ugm-3,1.54,R,ugm-3,9.54,R,ugm-3,5.29,R,ugm-3,2.03,R,ugm-3
06-01-2006,12:00,0.2,R,mgm-3,33,R,ugm-3 (GRAV EQ),26,R,ugm-3,32,R,ugm-3,73,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.32,R,ugm-3,2.11,R,ugm-3,0.97,R,ugm-3,6.36,R,ugm-3,3.44,R,ugm-3,1.37,R,ugm-3
06-01-2006,13:00,0.2,R,mgm-3,36,R,ugm-3 (GRAV EQ),29,R,ugm-3,32,R,ugm-3,76,R,ugm-3,8,R,ugm-3,3,R,ugm-3,0.32,R,ugm-3,2.31,R,ugm-3,1.23,R,ugm-3,7.09,R,ugm-3,4.28,R,ugm-3,1.68,R,ugm-3
06-01-2006,14:00,0.2,R,mgm-3,34,R,ugm-3 (GRAV EQ),25,R,ugm-3,34,R,ugm-3,73,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.36,R,ugm-3,2.41,R,ugm-3,1.23,R,ugm-3,7.35,R,ugm-3,4.23,R,ugm-3,1.68,R,ugm-3
06-01-2006,15:00,0.3,R,mgm-3,34,R,ugm-3 (GRAV EQ),30,R,ugm-3,34,R,ugm-3,80,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.41,R,ugm-3,2.50,R,ugm-3,1.19,R,ugm-3,7.28,R,ugm-3,4.06,R,ugm-3,1.63,R,ugm-3
06-01-2006,16:00,0.2,R,mgm-3,33,R,ugm-3 (GRAV EQ),28,R,ugm-3,38,R,ugm-3,80,R,ugm-3,6,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,2.34,R,ugm-3,0.88,R,ugm-3,5.71,R,ugm-3,3.04,R,ugm-3,1.32,R,ugm-3
06-01-2006,17:00,0.3,R,mgm-3,31,R,ugm-3 (GRAV EQ),26,R,ugm-3,40,R,ugm-3,80,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,2.41,R,ugm-3,0.79,R,ugm-3,5.71,R,ugm-3,2.82,R,ugm-3,1.23,R,ugm-3
06-01-2006,18:00,0.5,R,mgm-3,33,R,ugm-3 (GRAV EQ),28,R,ugm-3,40,R,ugm-3,82,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.52,R,ugm-3,2.67,R,ugm-3,0.88,R,ugm-3,5.97,R,ugm-3,2.91,R,ugm-3,1.28,R,ugm-3
06-01-2006,19:00,0.3,R,mgm-3,34,R,ugm-3 (GRAV EQ),30,R,ugm-3,42,R,ugm-3,88,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.59,R,ugm-3,2.70,R,ugm-3,0.88,R,ugm-3,5.59,R,ugm-3,2.95,R,ugm-3,1.32,R,ugm-3
06-01-2006,20:00,0.3,R,mgm-3,34,R,ugm-3 (GRAV EQ),33,R,ugm-3,42,R,ugm-3,92,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.63,R,ugm-3,2.63,R,ugm-3,0.84,R,ugm-3,5.09,R,ugm-3,2.95,R,ugm-3,1.32,R,ugm-3
06-01-2006,21:00,0.3,R,mgm-3,35,R,ugm-3 (GRAV EQ),33,R,ugm-3,42,R,ugm-3,92,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.65,R,ugm-3,2.63,R,ugm-3,0.79,R,ugm-3,4.75,R,ugm-3,2.82,R,ugm-3,1.23,R,ugm-3
06-01-2006,22:00,0.3,R,mgm-3,34,R,ugm-3 (GRAV EQ),31,R,ugm-3,42,R,ugm-3,90,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.70,R,ugm-3,2.67,R,ugm-3,0.79,R,ugm-3,4.67,R,ugm-3,2.82,R,ugm-3,1.28,R,ugm-3
06-01-2006,23:00,0.3,R,mgm-3,35,R,ugm-3 (GRAV EQ),29,R,ugm-3,38,R,ugm-3,82,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.72,R,ugm-3,2.67,R,ugm-3,0.79,R,ugm-3,4.67,R,ugm-3,2.78,R,ugm-3,1.32,R,ugm-3
06-01-2006,24:00,0.3,R,mgm-3,33,R,ugm-3 (GRAV EQ),25,R,ugm-3,40,R,ugm-3,78,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.70,R,ugm-3,2.63,R,ugm-3,0.79,R,ugm-3,4.63,R,ugm-3,2.78,R,ugm-3,1.32,R,ugm-3
07-01-2006,01:00,0.2,R,mgm-3,33,R,ugm-3 (GRAV EQ),23,R,ugm-3,38,R,ugm-3,73,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.63,R,ugm-3,2.57,R,ugm-3,0.79,R,ugm-3,4.52,R,ugm-3,2.65,R,ugm-3,1.23,R,ugm-3
07-01-2006,02:00,0.2,R,mgm-3,33,R,ugm-3 (GRAV EQ),,,,,,,,,,4,R,ugm-3,3,R,ugm-3,0.65,R,ugm-3,2.57,R,ugm-3,0.75,R,ugm-3,4.48,R,ugm-3,2.51,R,ugm-3,1.15,R,ugm-3
07-01-2006,03:00,0.1,R,mgm-3,34,R,ugm-3 (GRAV EQ),23,R,ugm-3,40,R,ugm-3,74,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.56,R,ugm-3,2.47,R,ugm-3,0.71,R,ugm-3,4.17,R,ugm-3,2.29,R,ugm-3,1.01,R,ugm-3
07-01-2006,04:00,0.1,R,mgm-3,33,R,ugm-3 (GRAV EQ),16,R,ugm-3,38,R,ugm-3,63,R,ugm-3,2,R,ugm-3,3,R,ugm-3,0.52,R,ugm-3,2.41,R,ugm-3,0.66,R,ugm-3,3.91,R,ugm-3,2.12,R,ugm-3,0.97,R,ugm-3
07-01-2006,05:00,0.1,R,mgm-3,31,R,ugm-3 (GRAV EQ),15,R,ugm-3,40,R,ugm-3,63,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.47,R,ugm-3,2.41,R,ugm-3,0.62,R,ugm-3,3.75,R,ugm-3,2.07,R,ugm-3,0.93,R,ugm-3
07-01-2006,06:00,0.2,R,mgm-3,33,R,ugm-3 (GRAV EQ),18,R,ugm-3,36,R,ugm-3,63,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.54,R,ugm-3,2.44,R,ugm-3,0.66,R,ugm-3,3.72,R,ugm-3,2.12,R,ugm-3,0.97,R,ugm-3
07-01-2006,07:00,0.2,R,mgm-3,35,R,ugm-3 (GRAV EQ),25,R,ugm-3,38,R,ugm-3,76,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.54,R,ugm-3,2.47,R,ugm-3,0.71,R,ugm-3,3.98,R,ugm-3,2.21,R,ugm-3,1.01,R,ugm-3
07-01-2006,08:00,0.2,R,mgm-3,35,R,ugm-3 (GRAV EQ),38,R,ugm-3,42,R,ugm-3,99,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.61,R,ugm-3,2.63,R,ugm-3,0.79,R,ugm-3,4.44,R,ugm-3,2.60,R,ugm-3,1.15,R,ugm-3
07-01-2006,09:00,0.3,R,mgm-3,38,R,ugm-3 (GRAV EQ),49,R,ugm-3,44,R,ugm-3,118,R,ugm-3,4,R,ugm-3,5,R,ugm-3,0.61,R,ugm-3,2.83,R,ugm-3,0.88,R,ugm-3,4.86,R,ugm-3,3.00,R,ugm-3,1.28,R,ugm-3
07-01-2006,10:00,0.3,R,mgm-3,40,R,ugm-3 (GRAV EQ),50,R,ugm-3,42,R,ugm-3,118,R,ugm-3,6,R,ugm-3,5,R,ugm-3,0.65,R,ugm-3,3.09,R,ugm-3,0.97,R,ugm-3,5.48,R,ugm-3,3.26,R,ugm-3,1.50,R,ugm-3
07-01-2006,11:00,0.3,R,mgm-3,42,R,ugm-3 (GRAV EQ),51,R,ugm-3,42,R,ugm-3,120,R,ugm-3,6,R,ugm-3,5,R,ugm-3,0.52,R,ugm-3,2.93,R,ugm-3,0.97,R,ugm-3,4.94,R,ugm-3,3.31,R,ugm-3,1.46,R,ugm-3
07-01-2006,12:00,0.2,R,mgm-3,40,R,ugm-3 (GRAV EQ),41,R,ugm-3,38,R,ugm-3,101,R,ugm-3,8,R,ugm-3,5,R,ugm-3,0.43,R,ugm-3,2.76,R,ugm-3,0.97,R,ugm-3,5.55,R,ugm-3,3.48,R,ugm-3,1.41,R,ugm-3
07-01-2006,13:00,0.2,R,mgm-3,36,R,ugm-3 (GRAV EQ),28,R,ugm-3,34,R,ugm-3,76,R,ugm-3,10,R,ugm-3,3,R,ugm-3,0.38,R,ugm-3,2.57,R,ugm-3,0.84,R,ugm-3,5.48,R,ugm-3,2.78,R,ugm-3,1.19,R,ugm-3
07-01-2006,14:00,0.2,R,mgm-3,42,R,ugm-3 (GRAV EQ),25,R,ugm-3,34,R,ugm-3,73,R,ugm-3,14,R,ugm-3,8,R,ugm-3,0.38,R,ugm-3,2.50,R,ugm-3,0.75,R,ugm-3,4.52,R,ugm-3,2.34,R,ugm-3,1.06,R,ugm-3
07-01-2006,15:00,0.2,R,mgm-3,46,R,ugm-3 (GRAV EQ),23,R,ugm-3,34,R,ugm-3,69,R,ugm-3,10,R,ugm-3,8,R,ugm-3,0.56,R,ugm-3,2.54,R,ugm-3,0.66,R,ugm-3,4.44,R,ugm-3,2.07,R,ugm-3,0.93,R,ugm-3
07-01-2006,16:00,0.2,R,mgm-3,47,R,ugm-3 (GRAV EQ),25,R,ugm-3,40,R,ugm-3,78,R,ugm-3,8,R,ugm-3,11,R,ugm-3,0.63,R,ugm-3,2.70,R,ugm-3,0.71,R,ugm-3,5.06,R,ugm-3,2.21,R,ugm-3,0.97,R,ugm-3
07-01-2006,17:00,0.3,R,mgm-3,44,R,ugm-3 (GRAV EQ),38,R,ugm-3,46,R,ugm-3,103,R,ugm-3,4,R,ugm-3,8,R,ugm-3,0.41,R,ugm-3,2.93,R,ugm-3,0.93,R,ugm-3,6.70,R,ugm-3,3.04,R,ugm-3,1.32,R,ugm-3
07-01-2006,18:00,0.3,R,mgm-3,39,R,ugm-3 (GRAV EQ),36,R,ugm-3,48,R,ugm-3,103,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.50,R,ugm-3,2.83,R,ugm-3,0.93,R,ugm-3,6.17,R,ugm-3,3.09,R,ugm-3,1.32,R,ugm-3
07-01-2006,19:00,0.2,R,mgm-3,,,,25,R,ugm-3,46,R,ugm-3,84,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.56,R,ugm-3,2.63,R,ugm-3,0.75,R,ugm-3,5.29,R,ugm-3,2.60,R,ugm-3,1.15,R,ugm-3
07-01-2006,20:00,0.2,R,mgm-3,29,R,ugm-3 (GRAV EQ),23,R,ugm-3,46,R,ugm-3,80,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.56,R,ugm-3,2.41,R,ugm-3,0.71,R,ugm-3,4.25,R,ugm-3,2.38,R,ugm-3,1.06,R,ugm-3
07-01-2006,21:00,0.2,R,mgm-3,27,R,ugm-3 (GRAV EQ),25,R,ugm-3,50,R,ugm-3,88,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.59,R,ugm-3,2.37,R,ugm-3,0.66,R,ugm-3,4.17,R,ugm-3,2.34,R,ugm-3,1.06,R,ugm-3
07-01-2006,22:00,0.2,R,mgm-3,26,R,ugm-3 (GRAV EQ),24,R,ugm-3,44,R,ugm-3,80,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.68,R,ugm-3,2.37,R,ugm-3,0.62,R,ugm-3,4.06,R,ugm-3,2.07,R,ugm-3,0.93,R,ugm-3
07-01-2006,23:00,0.2,R,mgm-3,27,R,ugm-3 (GRAV EQ),21,R,ugm-3,40,R,ugm-3,73,R,ugm-3,4,R,ugm-3,3,R,ugm-3,0.81,R,ugm-3,2.37,R,ugm-3,0.57,R,ugm-3,3.94,R,ugm-3,1.90,R,ugm-3,0.93,R,ugm-3
